14.57
14.57
14.57
15.894
15.894
18.543
18.543
26.49
29.139
46.358
66.225
164.238
164.238
99.338
78.146
201.325
49.007
217.219
56.954
202.649
169.536
157.616
127.152
158.94
164.238
214.57
217.219
225.166
213.245
207.947
207.947
239.735
247.682
250.331
255.629
256.954
259.603
264.901
262.252
251.656
251.656
250.331
251.656
258.278
270.199
291.391
291.391
308.609
307.285
301.987
303.311
300.662
294.04
294.04
290.066
284.768
288.742
291.391
323.179
327.152
327.152
327.152
336.424
347.02
352.318
352.318
362.914
370.861
374.834
384.106
409.272
593.377
429.139
635.762
655.629
683.444
708.609
747.02
784.106
797.351
818.543
823.841
837.086
838.411
837.086
835.762
831.788
834.437
834.437
831.788
831.788
837.086
834.437
830.464
810.596
800
790.728
785.43
776.159
786.755
790.728
801.325
823.841
837.086
837.086
837.086
830.464
821.192
805.298
798.675
800
800
796.026
797.351
801.325
797.351
793.377
774.834
766.887
745.695
740.397
737.748
733.775
747.02
752.318
754.967
774.834
784.106
790.728
798.675
805.298
806.623
789.404
780.132
774.834
772.185
760.265
744.371
741.722
733.775
717.881
709.934
690.066
687.417
678.146
663.576
667.55
679.47
679.47
683.444
691.391
690.066
690.066
692.715
692.715
694.04
692.715
692.715
688.742
683.444
682.119
670.199
668.874
664.901
660.927
654.305
643.709
646.358
