14.778
24.631
29.557
39.409
44.335
49.261
54.187
67.911
82.498
94.432
105.041
108.374
119.628
127.584
131.562
136.867
136.867
136.867
136.867
136.867
138.193
139.519
142.171
146.149
151.454
156.758
155.432
147.475
147.475
150.128
154.106
158.084
162.062
164.714
173.997
177.975
195.214
205.823
213.779
228.366
225.714
225.714
225.714
228.366
232.344
236.322
236.322
249.583
260.192
266.822
269.474
274.778
278.757
294.67
309.256
317.213
337.104
350.365
363.625
376.886
391.473
408.712
419.32
440.538
453.798
478.994
496.233
513.472
538.667
721.665
636.796
547.95
1350.224
1265.355
1180.487
1095.618
1010.749
925.88
841.012
756.143
671.274
570.493
1350.224
1363.485
1368.789
1390.006
1400.615
1412.549
1424.484
1419.18
1413.876
1404.593
1405.919
1415.202
1421.832
1428.462
1427.136
1431.114
1439.071
1441.723
1451.006
1454.984
1454.984
1456.31
1456.31
1454.984
1453.658
1452.332
1452.332
1457.636
1457.636
1453.658
1454.984
1454.984
1452.332
1452.332
1452.332
1453.658
1457.636
1457.636
1458.962
1458.962
1464.266
1469.571
1473.549
1477.527
1477.527
1476.201
1476.201
1473.549
1472.223
1470.897
1468.245
1461.614
1458.962
1457.636
1457.636
1456.31
1457.636
1457.636
1454.984
1456.31
1452.332
1451.006
1451.006
1451.006
1452.332
1451.006
1452.332
1451.006
1449.68
1445.701
1443.049
1439.071
1435.093
1432.441
1432.441
1432.441
1432.441
1432.441
1432.441
1429.788
1403.267
1401.941
1399.289
1397.963
1390.006
1388.68
