ts,res,bus,oth
2021-02-01 00:00:00,18.095000000000002,15417.961999999998,64.0
2021-02-01 01:00:00,17.832,15376.254999999997,64.0
2021-02-01 02:00:00,17.862999999999996,15371.902999999998,64.0
2021-02-01 03:00:00,18.439,15363.521999999999,64.0
2021-02-01 04:00:00,20.122999999999998,15638.886999999999,64.0
2021-02-01 05:00:00,24.258999999999993,16154.271,64.0
2021-02-01 06:00:00,30.927,16995.397000000004,63.583999999999996
2021-02-01 07:00:00,32.323,17800.50800000001,44.79200000000001
2021-02-01 08:00:00,28.244000000000003,18432.845999999998,32.092
2021-02-01 09:00:00,25.229,18781.719999999994,32.0
2021-02-01 10:00:00,22.665,18960.457,32.0
2021-02-01 11:00:00,20.600999999999996,19085.247,32.0
2021-02-01 12:00:00,18.874000000000002,19133.117999999988,32.0
2021-02-01 13:00:00,16.892,19175.849999999995,32.0
2021-02-01 14:00:00,15.954,19151.902999999995,32.0
2021-02-01 15:00:00,15.173,19041.201999999997,32.0
2021-02-01 16:00:00,16.759,18798.186999999994,32.0
2021-02-01 17:00:00,20.08,18443.434999999998,34.608999999999995
2021-02-01 18:00:00,25.119000000000003,18158.290000000005,57.323
2021-02-01 19:00:00,27.921,18055.798999999995,64.0
2021-02-01 20:00:00,29.362,17908.577999999998,64.0
2021-02-01 21:00:00,29.126999999999992,17686.93099999999,64.0
2021-02-01 22:00:00,26.198,17347.943999999996,64.0
2021-02-01 23:00:00,22.528999999999993,17098.856000000003,64.0
2021-02-02 00:00:00,19.479,16741.781000000006,64.0
2021-02-02 01:00:00,19.070000000000004,16586.215999999997,64.0
2021-02-02 02:00:00,19.122,16455.329999999998,64.0
2021-02-02 03:00:00,19.420999999999996,16351.250999999998,64.0
2021-02-02 04:00:00,20.913000000000004,16457.802000000003,64.0
2021-02-02 05:00:00,24.80100000000001,16892.000999999997,64.0
2021-02-02 06:00:00,31.344,17528.842,63.541999999999994
2021-02-02 07:00:00,32.175999999999995,18130.051000000007,44.634
2021-02-02 08:00:00,27.022000000000002,18609.892000000007,32.092
2021-02-02 09:00:00,23.638999999999996,18889.499000000003,32.0
2021-02-02 10:00:00,21.017999999999994,19075.509999999987,32.0
2021-02-02 11:00:00,19.026000000000003,19152.807000000004,32.0
2021-02-02 12:00:00,17.118999999999996,19199.852999999992,32.0
2021-02-02 13:00:00,15.416,19270.857999999997,32.0
2021-02-02 14:00:00,14.406000000000002,19272.671,32.0
2021-02-02 15:00:00,14.294999999999998,19114.842000000008,32.0
2021-02-02 16:00:00,15.568000000000003,18820.285,32.0
2021-02-02 17:00:00,18.426,18435.384999999995,34.42399999999999
2021-02-02 18:00:00,22.446,18221.733,56.976
2021-02-02 19:00:00,24.990000000000002,18053.677999999996,64.0
2021-02-02 20:00:00,26.387999999999995,17879.232,64.0
2021-02-02 21:00:00,26.071999999999996,17628.368,64.0
